Text1,Text2,Similarity
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .","The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1.0000000000000002
Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,1.0000000000000002
"`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said .","After the transaction , Tikkurila has no powder coatings related operations .",0.935137269144247
The measures result from decreased demand in technical design and product information .,The measures result from decreased demand in technical design and product information .,1.0
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,0.9054079393574924
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,1.0000000000000002
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,1.0000000000000002
"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .","In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .",1.0000000000000002
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,1.0000000000000002
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,1.0
Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .,1.0
"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .","( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",1.0
You 're not alone .,ND = Not disclosed .,1.0
You 're not alone .,`` I 'm not sure what 's happening .,1.0
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .","2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",1.0000000000000002
The acquisition of +àlandsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .,The acquisition of +àlandsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .,1.0000000000000002
"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .","In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",1.0000000000000002
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,1.0
"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .","Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .",1.0000000000000002
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .","Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",0.9490173461106298
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .","Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",0.9490173461106298
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .","Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",0.9490173461106298
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .","Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",0.9490173461106298
It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .,0.9374203665902309
It also turned to earnings per share ( EPS ) of EUR 0.08 versus loss per share of EUR 0.04 .,The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,0.9314035417000976
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,0.9100081467629794
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .","Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",1.0
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,0.9100081467629794
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .","Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",0.9015692379390171
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,0.9100081467629794
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,0.9100081467629794
"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .","Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .",0.9796777783185588
Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,1.0000000000000002
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,1.0
"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .","Compared with the FTSE 100 index , which rose 28.3 points or 0.5 % on the day , this was a relative price change of 2.3 % .",0.9472407067772886
"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .","Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",1.0
The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,1.0000000000000002
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",0.9329091063639317
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,1.0000000000000002
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,1.0000000000000002
The dismissed staff members will now take the matter to court unless it can be settled outside .,The dismissed staff members will now take the matter to court unless it can be settled outside .,1.0
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .","According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",1.0000000000000002
"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .","The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .",1.0
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .","Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",1.0
